id,name,date,incomplete,total,percentage
09231,Nebreda,2021-01-31,20,40,0.50
09232,Neila,2021-01-31,36,151,0.76
09235,Olmedillo de Roa,2021-01-31,40,150,0.73
09236,Olmillos de Muñó,2021-01-31,20,78,0.74
09238,Oña,2021-01-31,22,904,0.98
09239,Oquillas,2021-01-31,16,103,0.84
09241,Orbaneja Riopico,2021-01-31,15,212,0.93
09242,Padilla de Abajo,2021-01-31,14,131,0.89
09243,Padilla de Arriba,2021-01-31,8,83,0.90
09244,Padrones de Bureba,2021-01-31,5,61,0.92
09246,Palacios de la Sierra,2021-01-31,74,303,0.76
09247,Palacios de Riopisuerga,2021-01-31,2,50,0.96
09248,Palazuelos de la Sierra,2021-01-31,28,53,0.47
09249,Palazuelos de Muñó,2021-01-31,32,95,0.66
09250,Pampliega,2021-01-31,19,234,0.92
09251,Pancorbo,2021-01-31,13,412,0.97
09253,Pardilla,2021-01-31,21,186,0.89
09255,Partido de la Sierra en Tobalina,2021-01-31,0,80,1.00
09256,Pedrosa de Duero,2021-01-31,51,331,0.85
09257,Pedrosa del Páramo,2021-01-31,21,60,0.65
09258,Pedrosa del Príncipe,2021-01-31,9,189,0.95
09259,Pedrosa de Río Úrbel,2021-01-31,18,293,0.94
09261,Peñaranda de Duero,2021-01-31,5,390,0.99
09262,Peral de Arlanza,2021-01-31,5,277,0.98
09265,Piérnigas,2021-01-31,0,42,1.00
09266,Pineda de la Sierra,2021-01-31,32,151,0.79
09267,Pineda Trasmonte,2021-01-31,9,120,0.93
09268,Pinilla de los Barruecos,2021-01-31,7,174,0.96
09269,Pinilla de los Moros,2021-01-31,12,64,0.81
09270,Pinilla Trasmonte,2021-01-31,28,121,0.77
09272,Poza de la Sal,2021-01-31,30,457,0.93
09273,Prádanos de Bureba,2021-01-31,14,92,0.85
09274,Pradoluengo,2021-01-31,80,447,0.82
09275,Presencio,2021-01-31,27,233,0.88
09276,La Puebla de Arganzón,2021-01-31,0,381,1.00
09277,Puentedura,2021-01-31,3,140,0.98
09279,Quemada,2021-01-31,1,244,1.00
09280,Quintanabureba,2021-01-31,18,66,0.73
09281,Quintana del Pidio,2021-01-31,0,153,1.00
09283,Quintanaélez,2021-01-31,13,111,0.88
09287,Quintanaortuño,2021-01-31,7,164,0.96
09288,Quintanapalla,2021-01-31,0,195,1.00
09289,Quintanar de la Sierra,2021-01-31,79,468,0.83
09292,Quintanavides,2021-01-31,7,100,0.93
09294,Quintanilla de la Mata,2021-01-31,8,116,0.93
09295,Quintanilla del Coco,2021-01-31,2,102,0.98
09297,Las Quintanillas,2021-01-31,25,293,0.91
09298,Quintanilla San García,2021-01-31,11,66,0.83
09301,Quintanilla Vivar,2021-01-31,2,227,0.99
09302,Rabanera del Pinar,2021-01-31,26,136,0.81
09303,Rábanos,2021-01-31,14,173,0.92
09304,Rabé de las Calzadas,2021-01-31,5,123,0.96
09306,Rebolledo de la Torre,2021-01-31,30,307,0.90
09307,Redecilla del Camino,2021-01-31,17,87,0.80
09308,Redecilla del Campo,2021-01-31,22,97,0.77
09309,Regumiel de la Sierra,2021-01-31,61,157,0.61
09310,Reinoso,2021-01-31,9,26,0.65
09311,Retuerta,2021-01-31,1,65,0.98
09312,La Revilla y Ahedo,2021-01-31,10,180,0.94
09314,Revilla del Campo,2021-01-31,5,274,0.98
09315,Revillarruz,2021-01-31,12,373,0.97
09316,Revilla Vallejera,2021-01-31,58,195,0.70
09317,Rezmondo,2021-01-31,5,53,0.91
09318,Riocavado de la Sierra,2021-01-31,10,122,0.92
09321,Roa,2021-01-31,37,301,0.88
09323,Rojas,2021-01-31,0,89,1.00
09325,Royuela de Río Franco,2021-01-31,20,331,0.94
09326,Rubena,2021-01-31,0,228,1.00
09327,Rublacedo de Abajo,2021-01-31,11,75,0.85
09328,Rucandio,2021-01-31,14,205,0.93
09329,Salas de Bureba,2021-01-31,19,71,0.73
09330,Salas de los Infantes,2021-01-31,51,488,0.90
